1685612847,1
1685612850,0
1685612871,1
1685612874,0
1685612895,1
1685612898,0
1685612919,1
1685612922,0
1685612943,1
1685612946,0
1685612967,1
1685612971,0
1685612992,1
1685612995,0
1685613006,1
1685613008,0
1685613029,1
1685613032,0
1685613053,1
1685613056,0
1685613077,1
1685613080,0
1685613101,1
1685613104,0
1685613125,1
1685613128,0
1685613149,1
1685613155,1
1685613157,0
1685613172,1
1685613174,0
1685613201,1
1685613204,0
